ano_str,unidade,valor,indicador,etapa,ano_t,ano_t1
2020/2021,Mato Grosso,88.6,promocao,Total_EM,2020,2021
2020/2021,Goiás,88.6,promocao,Total_EM,2020,2021
2020/2021,Distrito Federal,84.6,promocao,Total_EM,2020,2021
2020/2021,Brasil,87.3,promocao,EM_1,2020,2021
2020/2021,Norte,89.8,promocao,EM_1,2020,2021
2020/2021,Nordeste,89.3,promocao,EM_1,2020,2021
2020/2021,Sudeste,88.1,promocao,EM_1,2020,2021
2020/2021,Sul,81.5,promocao,EM_1,2020,2021
2020/2021,Centro-Oeste,83.8,promocao,EM_1,2020,2021
2020/2021,Rondônia,83.7,promocao,EM_1,2020,2021
2020/2021,Acre,75.7,promocao,EM_1,2020,2021
2020/2021,Amazonas,92.3,promocao,EM_1,2020,2021
2020/2021,Roraima,86.7,promocao,EM_1,2020,2021
2020/2021,Pará,93.4,promocao,EM_1,2020,2021
2020/2021,Amapá,78.2,promocao,EM_1,2020,2021
2020/2021,Tocantins,84.2,promocao,EM_1,2020,2021
2020/2021,Maranhão,83.5,promocao,EM_1,2020,2021
2020/2021,Piauí,86.0,promocao,EM_1,2020,2021
2020/2021,Ceará,92.3,promocao,EM_1,2020,2021
2020/2021,Rio Grande do Norte,92.6,promocao,EM_1,2020,2021
2020/2021,Paraíba,90.6,promocao,EM_1,2020,2021
2020/2021,Pernambuco,87.6,promocao,EM_1,2020,2021
2020/2021,Alagoas,87.9,promocao,EM_1,2020,2021
2020/2021,Sergipe,89.3,promocao,EM_1,2020,2021
2020/2021,Bahia,91.0,promocao,EM_1,2020,2021
2020/2021,Minas Gerais,81.7,promocao,EM_1,2020,2021
2020/2021,Espírito Santo,85.6,promocao,EM_1,2020,2021
2020/2021,Rio de Janeiro,80.9,promocao,EM_1,2020,2021
2020/2021,São Paulo,94.3,promocao,EM_1,2020,2021
2020/2021,Paraná,82.2,promocao,EM_1,2020,2021
2020/2021,Santa Catarina,81.7,promocao,EM_1,2020,2021
2020/2021,Rio Grande do Sul,80.6,promocao,EM_1,2020,2021
2020/2021,Mato Grosso do Sul,79.5,promocao,EM_1,2020,2021
2020/2021,Mato Grosso,87.3,promocao,EM_1,2020,2021
2020/2021,Goiás,85.1,promocao,EM_1,2020,2021
2020/2021,Distrito Federal,80.1,promocao,EM_1,2020,2021
2020/2021,Brasil,88.9,promocao,EM_2,2020,2021
2020/2021,Norte,91.3,promocao,EM_2,2020,2021
2020/2021,Nordeste,90.0,promocao,EM_2,2020,2021
2020/2021,Sudeste,90.2,promocao,EM_2,2020,2021
2020/2021,Sul,82.4,promocao,EM_2,2020,2021
2020/2021,Centro-Oeste,86.3,promocao,EM_2,2020,2021
2020/2021,Rondônia,83.5,promocao,EM_2,2020,2021
2020/2021,Acre,81.5,promocao,EM_2,2020,2021
2020/2021,Amazonas,92.9,promocao,EM_2,2020,2021
2020/2021,Roraima,87.7,promocao,EM_2,2020,2021
2020/2021,Pará,94.3,promocao,EM_2,2020,2021
2020/2021,Amapá,83.5,promocao,EM_2,2020,2021
2020/2021,Tocantins,88.5,promocao,EM_2,2020,2021
2020/2021,Maranhão,84.4,promocao,EM_2,2020,2021
2020/2021,Piauí,89.6,promocao,EM_2,2020,2021
2020/2021,Ceará,93.6,promocao,EM_2,2020,2021
2020/2021,Rio Grande do Norte,94.3,promocao,EM_2,2020,2021
2020/2021,Paraíba,90.8,promocao,EM_2,2020,2021
2020/2021,Pernambuco,86.0,promocao,EM_2,2020,2021
2020/2021,Alagoas,89.0,promocao,EM_2,2020,2021
2020/2021,Sergipe,93.7,promocao,EM_2,2020,2021
2020/2021,Bahia,91.8,promocao,EM_2,2020,2021
2020/2021,Minas Gerais,86.1,promocao,EM_2,2020,2021
2020/2021,Espírito Santo,87.7,promocao,EM_2,2020,2021
2020/2021,Rio de Janeiro,83.9,promocao,EM_2,2020,2021
2020/2021,São Paulo,94.6,promocao,EM_2,2020,2021
2020/2021,Paraná,79.1,promocao,EM_2,2020,2021
2020/2021,Santa Catarina,86.4,promocao,EM_2,2020,2021
2020/2021,Rio Grande do Sul,83.6,promocao,EM_2,2020,2021
2020/2021,Mato Grosso do Sul,83.5,promocao,EM_2,2020,2021
2020/2021,Mato Grosso,89.9,promocao,EM_2,2020,2021
2020/2021,Goiás,86.6,promocao,EM_2,2020,2021
2020/2021,Distrito Federal,84.3,promocao,EM_2,2020,2021
2020/2021,Brasil,91.5,promocao,EM_3,2020,2021
2020/2021,Norte,96.8,promocao,EM_3,2020,2021
2020/2021,Nordeste,83.7,promocao,EM_3,2020,2021
2020/2021,Sudeste,95.0,promocao,EM_3,2020,2021
2020/2021,Sul,91.2,promocao,EM_3,2020,2021
2020/2021,Centro-Oeste,92.7,promocao,EM_3,2020,2021
2020/2021,Rondônia,92.1,promocao,EM_3,2020,2021
2020/2021,Acre,88.1,promocao,EM_3,2020,2021
2020/2021,Amazonas,98.5,promocao,EM_3,2020,2021
2020/2021,Roraima,96.2,promocao,EM_3,2020,2021
2020/2021,Pará,98.2,promocao,EM_3,2020,2021
2020/2021,Amapá,90.3,promocao,EM_3,2020,2021
2020/2021,Tocantins,95.0,promocao,EM_3,2020,2021
2020/2021,Maranhão,86.8,promocao,EM_3,2020,2021
2020/2021,Piauí,93.4,promocao,EM_3,2020,2021
2020/2021,Ceará,98.1,promocao,EM_3,2020,2021
2020/2021,Rio Grande do Norte,94.9,promocao,EM_3,2020,2021
2020/2021,Paraíba,97.0,promocao,EM_3,2020,2021
2020/2021,Pernambuco,97.3,promocao,EM_3,2020,2021
2020/2021,Alagoas,98.3,promocao,EM_3,2020,2021
2020/2021,Sergipe,92.2,promocao,EM_3,2020,2021
2020/2021,Bahia,25.6,promocao,EM_3,2020,2021
2020/2021,Minas Gerais,89.8,promocao,EM_3,2020,2021
2020/2021,Espírito Santo,97.6,promocao,EM_3,2020,2021
2020/2021,Rio de Janeiro,93.7,promocao,EM_3,2020,2021
2020/2021,São Paulo,97.7,promocao,EM_3,2020,2021
2020/2021,Paraná,93.6,promocao,EM_3,2020,2021
2020/2021,Santa Catarina,86.3,promocao,EM_3,2020,2021
2020/2021,Rio Grande do Sul,91.7,promocao,EM_3,2020,2021
2020/2021,Mato Grosso do Sul,89.5,promocao,EM_3,2020,2021
2020/2021,Mato Grosso,89.2,promocao,EM_3,2020,2021
2020/2021,Goiás,96.2,promocao,EM_3,2020,2021
2020/2021,Distrito Federal,91.7,promocao,EM_3,2020,2021
2020/2021,Brasil,2.3,repetencia,Total_EF,2020,2021
2020/2021,Norte,3.1,repetencia,Total_EF,2020,2021
2020/2021,Nordeste,3.2,repetencia,Total_EF,2020,2021
2020/2021,Sudeste,1.4,repetencia,Total_EF,2020,2021
2020/2021,Sul,1.6,repetencia,Total_EF,2020,2021
2020/2021,Centro-Oeste,2.7,repetencia,Total_EF,2020,2021
2020/2021,Rondônia,3.6,repetencia,Total_EF,2020,2021
2020/2021,Acre,7.2,repetencia,Total_EF,2020,2021
2020/2021,Amazonas,2.0,repetencia,Total_EF,2020,2021
2020/2021,Roraima,3.1,repetencia,Total_EF,2020,2021
2020/2021,Pará,3.0,repetencia,Total_EF,2020,2021
2020/2021,Amapá,5.5,repetencia,Total_EF,2020,2021
2020/2021,Tocantins,2.9,repetencia,Total_EF,2020,2021
2020/2021,Maranhão,4.4,repetencia,Total_EF,2020,2021
2020/2021,Piauí,3.1,repetencia,Total_EF,2020,2021
2020/2021,Ceará,1.5,repetencia,Total_EF,2020,2021
2020/2021,Rio Grande do Norte,3.0,repetencia,Total_EF,2020,2021
2020/2021,Paraíba,3.5,repetencia,Total_EF,2020,2021
2020/2021,Pernambuco,2.4,repetencia,Total_EF,2020,2021
2020/2021,Alagoas,2.4,repetencia,Total_EF,2020,2021
2020/2021,Sergipe,2.1,repetencia,Total_EF,2020,2021
2020/2021,Bahia,4.3,repetencia,Total_EF,2020,2021
2020/2021,Minas Gerais,2.0,repetencia,Total_EF,2020,2021
2020/2021,Espírito Santo,1.2,repetencia,Total_EF,2020,2021
2020/2021,Rio de Janeiro,2.6,repetencia,Total_EF,2020,2021
2020/2021,São Paulo,0.8,repetencia,Total_EF,2020,2021
2020/2021,Paraná,1.7,repetencia,Total_EF,2020,2021
2020/2021,Santa Catarina,2.6,repetencia,Total_EF,2020,2021
2020/2021,Rio Grande do Sul,0.9,repetencia,Total_EF,2020,2021
2020/2021,Mato Grosso do Sul,4.4,repetencia,Total_EF,2020,2021
2020/2021,Mato Grosso,1.4,repetencia,Total_EF,2020,2021
2020/2021,Goiás,2.5,repetencia,Total_EF,2020,2021
2020/2021,Distrito Federal,3.3,repetencia,Total_EF,2020,2021
2020/2021,Brasil,2.2,repetencia,EF_AI,2020,2021
2020/2021,Norte,3.2,repetencia,EF_AI,2020,2021
2020/2021,Nordeste,3.4,repetencia,EF_AI,2020,2021
2020/2021,Sudeste,1.3,repetencia,EF_AI,2020,2021
2020/2021,Sul,1.3,repetencia,EF_AI,2020,2021
2020/2021,Centro-Oeste,2.6,repetencia,EF_AI,2020,2021
2020/2021,Rondônia,3.0,repetencia,EF_AI,2020,2021
2020/2021,Acre,6.9,repetencia,EF_AI,2020,2021
2020/2021,Amazonas,2.3,repetencia,EF_AI,2020,2021
2020/2021,Roraima,2.6,repetencia,EF_AI,2020,2021
2020/2021,Pará,3.2,repetencia,EF_AI,2020,2021
2020/2021,Amapá,5.0,repetencia,EF_AI,2020,2021
2020/2021,Tocantins,2.6,repetencia,EF_AI,2020,2021
2020/2021,Maranhão,4.4,repetencia,EF_AI,2020,2021
2020/2021,Piauí,3.0,repetencia,EF_AI,2020,2021
2020/2021,Ceará,1.8,repetencia,EF_AI,2020,2021
2020/2021,Rio Grande do Norte,3.5,repetencia,EF_AI,2020,2021
2020/2021,Paraíba,4.1,repetencia,EF_AI,2020,2021
2020/2021,Pernambuco,3.2,repetencia,EF_AI,2020,2021
2020/2021,Alagoas,2.8,repetencia,EF_AI,2020,2021
2020/2021,Sergipe,2.5,repetencia,EF_AI,2020,2021
2020/2021,Bahia,4.1,repetencia,EF_AI,2020,2021
2020/2021,Minas Gerais,1.5,repetencia,EF_AI,2020,2021
2020/2021,Espírito Santo,1.3,repetencia,EF_AI,2020,2021
2020/2021,Rio de Janeiro,2.7,repetencia,EF_AI,2020,2021
2020/2021,São Paulo,0.7,repetencia,EF_AI,2020,2021
2020/2021,Paraná,1.5,repetencia,EF_AI,2020,2021
2020/2021,Santa Catarina,1.7,repetencia,EF_AI,2020,2021
2020/2021,Rio Grande do Sul,0.7,repetencia,EF_AI,2020,2021
2020/2021,Mato Grosso do Sul,3.8,repetencia,EF_AI,2020,2021
2020/2021,Mato Grosso,1.5,repetencia,EF_AI,2020,2021
2020/2021,Goiás,2.5,repetencia,EF_AI,2020,2021
2020/2021,Distrito Federal,3.0,repetencia,EF_AI,2020,2021
2020/2021,Brasil,2.3,repetencia,EF_AF,2020,2021
2020/2021,Norte,3.0,repetencia,EF_AF,2020,2021
2020/2021,Nordeste,2.9,repetencia,EF_AF,2020,2021
2020/2021,Sudeste,1.6,repetencia,EF_AF,2020,2021
2020/2021,Sul,2.1,repetencia,EF_AF,2020,2021
2020/2021,Centro-Oeste,2.9,repetencia,EF_AF,2020,2021
2020/2021,Rondônia,4.3,repetencia,EF_AF,2020,2021
2020/2021,Acre,7.5,repetencia,EF_AF,2020,2021
2020/2021,Amazonas,1.5,repetencia,EF_AF,2020,2021
2020/2021,Roraima,3.8,repetencia,EF_AF,2020,2021
2020/2021,Pará,2.7,repetencia,EF_AF,2020,2021
2020/2021,Amapá,6.2,repetencia,EF_AF,2020,2021
2020/2021,Tocantins,3.2,repetencia,EF_AF,2020,2021
2020/2021,Maranhão,4.5,repetencia,EF_AF,2020,2021
2020/2021,Piauí,3.3,repetencia,EF_AF,2020,2021
2020/2021,Ceará,1.2,repetencia,EF_AF,2020,2021
2020/2021,Rio Grande do Norte,2.4,repetencia,EF_AF,2020,2021
2020/2021,Paraíba,2.7,repetencia,EF_AF,2020,2021
2020/2021,Pernambuco,1.5,repetencia,EF_AF,2020,2021
2020/2021,Alagoas,2.0,repetencia,EF_AF,2020,2021
2020/2021,Sergipe,1.6,repetencia,EF_AF,2020,2021
2020/2021,Bahia,4.5,repetencia,EF_AF,2020,2021
2020/2021,Minas Gerais,2.5,repetencia,EF_AF,2020,2021
2020/2021,Espírito Santo,1.1,repetencia,EF_AF,2020,2021
2020/2021,Rio de Janeiro,2.4,repetencia,EF_AF,2020,2021
2020/2021,São Paulo,0.9,repetencia,EF_AF,2020,2021
2020/2021,Paraná,2.0,repetencia,EF_AF,2020,2021
2020/2021,Santa Catarina,3.7,repetencia,EF_AF,2020,2021
2020/2021,Rio Grande do Sul,1.1,repetencia,EF_AF,2020,2021
2020/2021,Mato Grosso do Sul,5.2,repetencia,EF_AF,2020,2021
2020/2021,Mato Grosso,1.2,repetencia,EF_AF,2020,2021
2020/2021,Goiás,2.5,repetencia,EF_AF,2020,2021
2020/2021,Distrito Federal,3.7,repetencia,EF_AF,2020,2021
2020/2021,Brasil,2.5,repetencia,EF_1,2020,2021
2020/2021,Norte,2.7,repetencia,EF_1,2020,2021
2020/2021,Nordeste,4.2,repetencia,EF_1,2020,2021
2020/2021,Sudeste,1.7,repetencia,EF_1,2020,2021
2020/2021,Sul,1.1,repetencia,EF_1,2020,2021
2020/2021,Centro-Oeste,2.2,repetencia,EF_1,2020,2021
2020/2021,Rondônia,2.8,repetencia,EF_1,2020,2021
2020/2021,Acre,4.9,repetencia,EF_1,2020,2021
2020/2021,Amazonas,1.8,repetencia,EF_1,2020,2021
2020/2021,Roraima,2.6,repetencia,EF_1,2020,2021
2020/2021,Pará,2.8,repetencia,EF_1,2020,2021
2020/2021,Amapá,3.6,repetencia,EF_1,2020,2021
2020/2021,Tocantins,2.9,repetencia,EF_1,2020,2021
2020/2021,Maranhão,4.3,repetencia,EF_1,2020,2021
2020/2021,Piauí,3.0,repetencia,EF_1,2020,2021
2020/2021,Ceará,2.8,repetencia,EF_1,2020,2021
2020/2021,Rio Grande do Norte,3.8,repetencia,EF_1,2020,2021
2020/2021,Paraíba,6.0,repetencia,EF_1,2020,2021
2020/2021,Pernambuco,5.2,repetencia,EF_1,2020,2021
2020/2021,Alagoas,3.7,repetencia,EF_1,2020,2021
2020/2021,Sergipe,2.9,repetencia,EF_1,2020,2021
2020/2021,Bahia,4.7,repetencia,EF_1,2020,2021
2020/2021,Minas Gerais,1.6,repetencia,EF_1,2020,2021
2020/2021,Espírito Santo,1.3,repetencia,EF_1,2020,2021
2020/2021,Rio de Janeiro,4.6,repetencia,EF_1,2020,2021
2020/2021,São Paulo,0.8,repetencia,EF_1,2020,2021
2020/2021,Paraná,1.3,repetencia,EF_1,2020,2021
2020/2021,Santa Catarina,1.7,repetencia,EF_1,2020,2021
2020/2021,Rio Grande do Sul,0.5,repetencia,EF_1,2020,2021
2020/2021,Mato Grosso do Sul,2.0,repetencia,EF_1,2020,2021
2020/2021,Mato Grosso,1.7,repetencia,EF_1,2020,2021
2020/2021,Goiás,2.7,repetencia,EF_1,2020,2021
2020/2021,Distrito Federal,1.9,repetencia,EF_1,2020,2021
2020/2021,Brasil,2.2,repetencia,EF_2,2020,2021
2020/2021,Norte,2.8,repetencia,EF_2,2020,2021
2020/2021,Nordeste,3.4,repetencia,EF_2,2020,2021
2020/2021,Sudeste,1.3,repetencia,EF_2,2020,2021
2020/2021,Sul,1.4,repetencia,EF_2,2020,2021
2020/2021,Centro-Oeste,2.5,repetencia,EF_2,2020,2021
2020/2021,Rondônia,2.2,repetencia,EF_2,2020,2021
2020/2021,Acre,8.7,repetencia,EF_2,2020,2021
2020/2021,Amazonas,1.8,repetencia,EF_2,2020,2021
2020/2021,Roraima,2.6,repetencia,EF_2,2020,2021
2020/2021,Pará,2.7,repetencia,EF_2,2020,2021
2020/2021,Amapá,4.1,repetencia,EF_2,2020,2021
2020/2021,Tocantins,2.3,repetencia,EF_2,2020,2021
2020/2021,Maranhão,4.0,repetencia,EF_2,2020,2021
2020/2021,Piauí,2.7,repetencia,EF_2,2020,2021
2020/2021,Ceará,1.9,repetencia,EF_2,2020,2021
2020/2021,Rio Grande do Norte,3.4,repetencia,EF_2,2020,2021
2020/2021,Paraíba,4.0,repetencia,EF_2,2020,2021
2020/2021,Pernambuco,3.7,repetencia,EF_2,2020,2021
2020/2021,Alagoas,2.6,repetencia,EF_2,2020,2021
2020/2021,Sergipe,2.4,repetencia,EF_2,2020,2021
2020/2021,Bahia,4.1,repetencia,EF_2,2020,2021
2020/2021,Minas Gerais,1.4,repetencia,EF_2,2020,2021
2020/2021,Espírito Santo,1.2,repetencia,EF_2,2020,2021
2020/2021,Rio de Janeiro,2.9,repetencia,EF_2,2020,2021
2020/2021,São Paulo,0.7,repetencia,EF_2,2020,2021
2020/2021,Paraná,2.1,repetencia,EF_2,2020,2021
2020/2021,Santa Catarina,1.5,repetencia,EF_2,2020,2021
2020/2021,Rio Grande do Sul,0.5,repetencia,EF_2,2020,2021
2020/2021,Mato Grosso do Sul,5.4,repetencia,EF_2,2020,2021
2020/2021,Mato Grosso,1.5,repetencia,EF_2,2020,2021
2020/2021,Goiás,2.1,repetencia,EF_2,2020,2021
2020/2021,Distrito Federal,1.8,repetencia,EF_2,2020,2021
2020/2021,Brasil,2.4,repetencia,EF_3,2020,2021
2020/2021,Norte,3.5,repetencia,EF_3,2020,2021
2020/2021,Nordeste,3.4,repetencia,EF_3,2020,2021
2020/2021,Sudeste,1.3,repetencia,EF_3,2020,2021
2020/2021,Sul,1.6,repetencia,EF_3,2020,2021
2020/2021,Centro-Oeste,3.4,repetencia,EF_3,2020,2021
2020/2021,Rondônia,3.4,repetencia,EF_3,2020,2021
2020/2021,Acre,7.3,repetencia,EF_3,2020,2021
2020/2021,Amazonas,3.2,repetencia,EF_3,2020,2021
2020/2021,Roraima,2.4,repetencia,EF_3,2020,2021
2020/2021,Pará,3.4,repetencia,EF_3,2020,2021
2020/2021,Amapá,4.8,repetencia,EF_3,2020,2021
2020/2021,Tocantins,2.9,repetencia,EF_3,2020,2021
2020/2021,Maranhão,4.3,repetencia,EF_3,2020,2021
2020/2021,Piauí,3.3,repetencia,EF_3,2020,2021
2020/2021,Ceará,1.7,repetencia,EF_3,2020,2021
2020/2021,Rio Grande do Norte,3.0,repetencia,EF_3,2020,2021
2020/2021,Paraíba,4.0,repetencia,EF_3,2020,2021
2020/2021,Pernambuco,2.8,repetencia,EF_3,2020,2021
2020/2021,Alagoas,2.6,repetencia,EF_3,2020,2021
2020/2021,Sergipe,2.4,repetencia,EF_3,2020,2021
2020/2021,Bahia,4.4,repetencia,EF_3,2020,2021
2020/2021,Minas Gerais,1.5,repetencia,EF_3,2020,2021
2020/2021,Espírito Santo,1.6,repetencia,EF_3,2020,2021
2020/2021,Rio de Janeiro,2.3,repetencia,EF_3,2020,2021
2020/2021,São Paulo,0.8,repetencia,EF_3,2020,2021
2020/2021,Paraná,1.8,repetencia,EF_3,2020,2021
2020/2021,Santa Catarina,1.9,repetencia,EF_3,2020,2021
2020/2021,Rio Grande do Sul,1.2,repetencia,EF_3,2020,2021
2020/2021,Mato Grosso do Sul,4.2,repetencia,EF_3,2020,2021
2020/2021,Mato Grosso,1.5,repetencia,EF_3,2020,2021
2020/2021,Goiás,2.8,repetencia,EF_3,2020,2021
2020/2021,Distrito Federal,6.3,repetencia,EF_3,2020,2021
2020/2021,Brasil,2.0,repetencia,EF_4,2020,2021
2020/2021,Norte,3.1,repetencia,EF_4,2020,2021
2020/2021,Nordeste,3.1,repetencia,EF_4,2020,2021
2020/2021,Sudeste,1.1,repetencia,EF_4,2020,2021
2020/2021,Sul,1.0,repetencia,EF_4,2020,2021
2020/2021,Centro-Oeste,2.4,repetencia,EF_4,2020,2021
2020/2021,Rondônia,3.0,repetencia,EF_4,2020,2021
2020/2021,Acre,6.5,repetencia,EF_4,2020,2021
2020/2021,Amazonas,1.8,repetencia,EF_4,2020,2021
2020/2021,Roraima,2.5,repetencia,EF_4,2020,2021
2020/2021,Pará,3.2,repetencia,EF_4,2020,2021
2020/2021,Amapá,5.8,repetencia,EF_4,2020,2021
2020/2021,Tocantins,2.4,repetencia,EF_4,2020,2021
2020/2021,Maranhão,4.4,repetencia,EF_4,2020,2021
2020/2021,Piauí,3.0,repetencia,EF_4,2020,2021
2020/2021,Ceará,1.5,repetencia,EF_4,2020,2021
2020/2021,Rio Grande do Norte,3.5,repetencia,EF_4,2020,2021
2020/2021,Paraíba,3.4,repetencia,EF_4,2020,2021
2020/2021,Pernambuco,2.5,repetencia,EF_4,2020,2021
2020/2021,Alagoas,2.4,repetencia,EF_4,2020,2021
2020/2021,Sergipe,2.6,repetencia,EF_4,2020,2021
2020/2021,Bahia,3.9,repetencia,EF_4,2020,2021
2020/2021,Minas Gerais,1.4,repetencia,EF_4,2020,2021
2020/2021,Espírito Santo,1.3,repetencia,EF_4,2020,2021
2020/2021,Rio de Janeiro,1.9,repetencia,EF_4,2020,2021
2020/2021,São Paulo,0.6,repetencia,EF_4,2020,2021
2020/2021,Paraná,1.1,repetencia,EF_4,2020,2021
2020/2021,Santa Catarina,1.3,repetencia,EF_4,2020,2021
2020/2021,Rio Grande do Sul,0.7,repetencia,EF_4,2020,2021
2020/2021,Mato Grosso do Sul,3.9,repetencia,EF_4,2020,2021
2020/2021,Mato Grosso,1.4,repetencia,EF_4,2020,2021
2020/2021,Goiás,2.7,repetencia,EF_4,2020,2021
2020/2021,Distrito Federal,1.3,repetencia,EF_4,2020,2021
2020/2021,Brasil,2.1,repetencia,EF_5,2020,2021
2020/2021,Norte,3.7,repetencia,EF_5,2020,2021
2020/2021,Nordeste,3.1,repetencia,EF_5,2020,2021
2020/2021,Sudeste,1.1,repetencia,EF_5,2020,2021
2020/2021,Sul,1.2,repetencia,EF_5,2020,2021
2020/2021,Centro-Oeste,2.4,repetencia,EF_5,2020,2021
2020/2021,Rondônia,3.4,repetencia,EF_5,2020,2021
2020/2021,Acre,7.0,repetencia,EF_5,2020,2021
2020/2021,Amazonas,2.9,repetencia,EF_5,2020,2021
2020/2021,Roraima,2.7,repetencia,EF_5,2020,2021
2020/2021,Pará,3.8,repetencia,EF_5,2020,2021
2020/2021,Amapá,6.5,repetencia,EF_5,2020,2021
2020/2021,Tocantins,2.4,repetencia,EF_5,2020,2021
2020/2021,Maranhão,4.9,repetencia,EF_5,2020,2021
2020/2021,Piauí,3.0,repetencia,EF_5,2020,2021
2020/2021,Ceará,1.2,repetencia,EF_5,2020,2021
2020/2021,Rio Grande do Norte,3.7,repetencia,EF_5,2020,2021
2020/2021,Paraíba,3.6,repetencia,EF_5,2020,2021
2020/2021,Pernambuco,2.0,repetencia,EF_5,2020,2021
2020/2021,Alagoas,2.9,repetencia,EF_5,2020,2021
2020/2021,Sergipe,2.2,repetencia,EF_5,2020,2021
2020/2021,Bahia,3.8,repetencia,EF_5,2020,2021
2020/2021,Minas Gerais,1.5,repetencia,EF_5,2020,2021
2020/2021,Espírito Santo,1.1,repetencia,EF_5,2020,2021
2020/2021,Rio de Janeiro,1.8,repetencia,EF_5,2020,2021
2020/2021,São Paulo,0.7,repetencia,EF_5,2020,2021
2020/2021,Paraná,1.0,repetencia,EF_5,2020,2021
2020/2021,Santa Catarina,2.3,repetencia,EF_5,2020,2021
2020/2021,Rio Grande do Sul,0.7,repetencia,EF_5,2020,2021
2020/2021,Mato Grosso do Sul,3.1,repetencia,EF_5,2020,2021
2020/2021,Mato Grosso,1.5,repetencia,EF_5,2020,2021
2020/2021,Goiás,2.1,repetencia,EF_5,2020,2021
2020/2021,Distrito Federal,3.2,repetencia,EF_5,2020,2021
2020/2021,Brasil,2.7,repetencia,EF_6,2020,2021
2020/2021,Norte,3.5,repetencia,EF_6,2020,2021
2020/2021,Nordeste,3.3,repetencia,EF_6,2020,2021
2020/2021,Sudeste,2.0,repetencia,EF_6,2020,2021
2020/2021,Sul,2.1,repetencia,EF_6,2020,2021
2020/2021,Centro-Oeste,2.7,repetencia,EF_6,2020,2021
2020/2021,Rondônia,4.7,repetencia,EF_6,2020,2021
2020/2021,Acre,8.0,repetencia,EF_6,2020,2021
2020/2021,Amazonas,1.7,repetencia,EF_6,2020,2021
2020/2021,Roraima,4.5,repetencia,EF_6,2020,2021
2020/2021,Pará,3.2,repetencia,EF_6,2020,2021
2020/2021,Amapá,7.6,repetencia,EF_6,2020,2021
2020/2021,Tocantins,3.5,repetencia,EF_6,2020,2021
2020/2021,Maranhão,4.9,repetencia,EF_6,2020,2021
2020/2021,Piauí,3.8,repetencia,EF_6,2020,2021
2020/2021,Ceará,1.8,repetencia,EF_6,2020,2021
2020/2021,Rio Grande do Norte,2.9,repetencia,EF_6,2020,2021
2020/2021,Paraíba,3.4,repetencia,EF_6,2020,2021
2020/2021,Pernambuco,1.7,repetencia,EF_6,2020,2021
2020/2021,Alagoas,2.5,repetencia,EF_6,2020,2021
2020/2021,Sergipe,2.2,repetencia,EF_6,2020,2021
2020/2021,Bahia,4.5,repetencia,EF_6,2020,2021
2020/2021,Minas Gerais,3.1,repetencia,EF_6,2020,2021
2020/2021,Espírito Santo,1.3,repetencia,EF_6,2020,2021
2020/2021,Rio de Janeiro,3.4,repetencia,EF_6,2020,2021
2020/2021,São Paulo,1.0,repetencia,EF_6,2020,2021
2020/2021,Paraná,2.1,repetencia,EF_6,2020,2021
2020/2021,Santa Catarina,3.5,repetencia,EF_6,2020,2021
2020/2021,Rio Grande do Sul,1.2,repetencia,EF_6,2020,2021
2020/2021,Mato Grosso do Sul,5.2,repetencia,EF_6,2020,2021
2020/2021,Mato Grosso,1.3,repetencia,EF_6,2020,2021
2020/2021,Goiás,2.7,repetencia,EF_6,2020,2021
2020/2021,Distrito Federal,1.9,repetencia,EF_6,2020,2021
2020/2021,Brasil,2.3,repetencia,EF_7,2020,2021
2020/2021,Norte,2.8,repetencia,EF_7,2020,2021
2020/2021,Nordeste,2.7,repetencia,EF_7,2020,2021
2020/2021,Sudeste,1.6,repetencia,EF_7,2020,2021
2020/2021,Sul,2.1,repetencia,EF_7,2020,2021
2020/2021,Centro-Oeste,3.4,repetencia,EF_7,2020,2021
2020/2021,Rondônia,3.9,repetencia,EF_7,2020,2021
2020/2021,Acre,7.2,repetencia,EF_7,2020,2021
2020/2021,Amazonas,1.3,repetencia,EF_7,2020,2021
2020/2021,Roraima,3.8,repetencia,EF_7,2020,2021
2020/2021,Pará,2.4,repetencia,EF_7,2020,2021
2020/2021,Amapá,6.5,repetencia,EF_7,2020,2021
2020/2021,Tocantins,3.2,repetencia,EF_7,2020,2021
2020/2021,Maranhão,4.4,repetencia,EF_7,2020,2021
2020/2021,Piauí,3.3,repetencia,EF_7,2020,2021
2020/2021,Ceará,1.1,repetencia,EF_7,2020,2021
2020/2021,Rio Grande do Norte,2.3,repetencia,EF_7,2020,2021
2020/2021,Paraíba,2.6,repetencia,EF_7,2020,2021
2020/2021,Pernambuco,1.4,repetencia,EF_7,2020,2021
2020/2021,Alagoas,1.6,repetencia,EF_7,2020,2021
2020/2021,Sergipe,1.7,repetencia,EF_7,2020,2021
2020/2021,Bahia,4.0,repetencia,EF_7,2020,2021
2020/2021,Minas Gerais,2.5,repetencia,EF_7,2020,2021
2020/2021,Espírito Santo,1.2,repetencia,EF_7,2020,2021
2020/2021,Rio de Janeiro,2.3,repetencia,EF_7,2020,2021
2020/2021,São Paulo,0.9,repetencia,EF_7,2020,2021
2020/2021,Paraná,2.2,repetencia,EF_7,2020,2021
2020/2021,Santa Catarina,3.5,repetencia,EF_7,2020,2021
2020/2021,Rio Grande do Sul,1.0,repetencia,EF_7,2020,2021
2020/2021,Mato Grosso do Sul,4.9,repetencia,EF_7,2020,2021
